,company,alt_company_name,company_location,review_year,country_bean_origin,intra_country_prod,specific_bean_origin_or_bar_name,percent_cocoa,num_ingredients,beans,sugar,sweetener_other,cocoa_butter,vanilla,lecithin,salt,characteristics,rating,continent
880,Feitoria Cacao,,Portugal,2016,Venezuela,0,Cuyagua,0.76,2,1,1,0,0,0,0,0,"fatty, sandy, nutty, off notes",2.5,Europe
881,Feitoria Cacao,,Portugal,2016,Belize,0,Maya Mountain,0.76,2,1,1,0,0,0,0,0,"metallic, off notes, powdery",2.75,Europe
882,Feitoria Cacao,,Portugal,2016,Jamaica,0,Blue Mountain,0.76,2,1,1,0,0,0,0,0,"roasty, spicy, nutty",3.0,Europe
883,Felchlin,,Switzerland,2006,Blend,0,Supremo- SF,0.62,5,1,1,0,1,1,1,0,"malitol, cocoa",2.0,Europe
884,Felchlin,,Switzerland,2006,Madagascar,0,"Madagascar, Grand Cru",0.64,5,1,1,0,1,1,1,0,"basic cocoa, short length",3.0,Europe
885,Felchlin,,Switzerland,2006,Venezuela,0,Maracaibo Clasificado,0.65,5,1,1,0,1,1,1,0,"creamy, floral, complex",3.0,Europe
886,Felchlin,,Switzerland,2006,Dominican Republic,0,Elvesia P.,0.74,5,1,1,0,1,1,1,0,"creamy, roasty, cocoa",3.0,Europe
887,Felchlin,,Switzerland,2006,Ecuador,0,Arriba,0.72,5,1,1,0,1,1,1,0,"fatty, rich, spice, nutty",3.5,Europe
888,Felchlin,,Switzerland,2006,Bolivia,0,"Alto Beni, Cru Savage",0.68,5,1,1,0,1,1,1,0,"complex, raspberry, cocoa",4.0,Europe
889,Felchlin,,Switzerland,2010,Grenada,0,Grenada,0.58,5,1,1,0,1,1,1,0,"spicey, marshmallow",3.5,Europe
890,Finca,,U.S.A.,2014,Puerto Rico,0,Puerto Rico,0.65,3,1,1,0,1,0,0,0,"intense, molasses, sweet",2.25,North America
891,Finca,,U.S.A.,2014,Dominican Republic,0,Dominican Republic,0.85,3,1,1,0,1,0,0,0,"intense, molasses, bitter",2.5,North America
892,Finca,,U.S.A.,2014,Dominican Republic,0,Dominican Republic,0.8,3,1,1,0,1,0,0,0,"molasses, licorice, bitter",3.0,North America
893,Finca,,U.S.A.,2014,Dominican Republic,0,Dominican Republic,0.7,3,1,1,0,1,0,0,0,"sandy, sweet, mild fruit",3.25,North America
894,Finnia,,Canada,2020,Honduras,0,Honduras,0.7,3,1,1,0,1,0,0,0,"off, hammy, roasty",2.75,North America
895,Finnia,,Canada,2020,Colombia,0,"Chigorodo, batch 001",0.7,3,1,1,0,1,0,0,0,"nutty, melon, vinegar",2.75,North America
896,Finnia,,Canada,2020,Mexico,0,Mexico,0.7,3,1,1,0,1,0,0,0,"banana, bland, sour, off",3.0,North America
897,Finnia,,Canada,2020,Blend,0,"Ucayali (Peru), Papua New G., Tabasco (Mexico)",0.7,3,1,1,0,1,0,0,0,"fruit, cocoa, fatty",3.25,North America
898,Firetree,,U.K.,2019,Philippines,0,Mindanao Island,0.73,4,1,1,0,1,0,1,0,"creamy, honey, mild hammy",3.25,Europe
899,Firetree,,U.K.,2019,Papua New Guinea,0,Karkar Island,0.72,4,1,1,0,1,0,1,0,"caramel, acidic, creamy",3.5,Europe
900,Firetree,,U.K.,2019,Solomon Islands,0,Guadalcanal,0.69,4,1,1,0,1,0,1,0,"plums, cocoa",3.5,Europe
901,Firetree,,U.K.,2019,Vanuatu,0,Malekula Island,0.72,4,1,1,0,1,0,1,0,"cherry, cocoa, creamy",3.75,Europe
902,Five (5)Mile,,U.S.A.,2018,Belize,0,"Maya Mtn, batch 7C",0.75,2,1,1,0,0,0,0,0,"hammy, dried fruit",2.75,North America
903,Five (5)Mile,,U.S.A.,2018,Guatemala,0,"Monte Grande, batch 18",0.75,2,1,1,0,0,0,0,0,"hammy, large grits",2.75,North America
904,Five (5)Mile,,U.S.A.,2018,Colombia,0,"Tumaco, batch 23abc",0.75,2,1,1,0,0,0,0,0,"high acidity, bitter, nutty",3.0,North America
905,Five (5)Mile,,U.S.A.,2018,Dominican Republic,0,"Oko Caribe, San Fran. De Mac.,batch A",0.75,2,1,1,0,0,0,0,0,"roasty, simple",3.5,North America
906,FJAK,,Norway,2018,Madagascar,0,Bejofo,0.7,3,1,1,0,1,0,0,0,"molasses, sour notes",3.0,Europe
907,FJAK,,Norway,2018,India,0,Goground,0.68,3,1,1,0,1,0,0,0,"muted, mild sweet cocoa",3.5,Europe
908,FJAK,,Norway,2018,Tanzania,0,Kokoa Kamili,0.7,3,1,1,0,1,0,0,0,"fruit, spicy mild molasses",3.5,Europe
909,Forever Cacao,,U.K.,2014,Peru,0,Rio Eni,0.72,3,1,0,1,1,0,0,0,"coconut, true to sugar bar",2.75,Europe
910,Forteza (Cortes),,Puerto Rico,2016,Dominican Republic,0,Dominican Republic,0.7,6,1,1,0,1,1,1,1,"strong vanilla, earthy, nutty",2.75,North America
911,Forteza (Cortes),,Puerto Rico,2016,Dominican Republic,0,Puerto Rico,0.8,6,1,1,0,1,1,1,1,"vanilla, dried fruit, nuts",2.75,North America
912,Fossa,,Singapore,2016,Madagascar,0,"Akesson's E., Sambirano V.",0.7,2,1,1,0,0,0,0,0,"gummy, bland, sour",2.75,Asia
913,Fossa,,Singapore,2016,Ecuador,0,"Camino Verde P., Balao, Guayas",0.75,2,1,1,0,0,0,0,0,"sticky, floral",3.5,Asia
914,Fossa,,Singapore,2016,Tanzania,0,"Kokoa Kamili Coop, Kilombero",0.67,2,1,1,0,0,0,0,0,"gummy, sandy, complex",3.75,Asia
915,Fossa,,Singapore,2018,Dominican Republic,0,Oko Caribe,0.72,2,1,1,0,0,0,0,0,"coffee, acidic, astringent",2.75,Asia
916,Fossa,,Singapore,2018,Bolivia,0,Alto Beni,0.7,2,1,1,0,0,0,0,0,"nuts, sour milk",3.0,Asia
917,Fossa,,Singapore,2018,Indonesia,0,"Pak Eddy Farm, Yogyakarta Region",0.7,2,1,1,0,0,0,0,0,"sandy, powdery, late sour",3.0,Asia
918,Fossa,,Singapore,2018,Philippines,0,Davao,0.7,2,1,1,0,0,0,0,0,"sandy, dried fruit, roasty",3.25,Asia
919,Fossa,,Singapore,2018,Haiti,0,Pisa,0.68,2,1,1,0,0,0,0,0,"roasty, hazelnut, cocoa",3.5,Asia
920,Fossa,,Singapore,2019,Mexico,0,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",0.7,2,1,1,0,0,0,0,0,"sticky, dried sour fruit, roasty",3.0,Asia
921,Fossa,,Singapore,2019,Madagascar,0,"Ottange Farm, Mava Plantation, Sambirano",0.7,2,1,1,0,0,0,0,0,"roasted nuts, citrus, creamy",3.5,Asia
922,Fossa,,Singapore,2021,Indonesia,0,"Burang, Popayato-Paquat microlot, Goranulo Province",0.72,2,1,1,0,0,0,0,0,"dried fruit (fig), black licorice",3.5,Asia
923,Fossa,,Singapore,2021,Malaysia,0,"Semai Community, Kamping Long B, Pahang",0.72,2,1,1,0,0,0,0,0,"dairy, cocoa, mild sour",3.5,Asia
924,Foundry,,New Zealand,2019,Papua New Guinea,0,"Kulkul P., Karkar Island, 2018 h., batch PK019",0.7,2,1,1,0,0,0,0,0,"off, tropical, vegetal, rubbery",3.0,Oceania
925,Foundry,,New Zealand,2019,Bolivia,0,"Alto Beni, 2017 h.",0.7,2,1,1,0,0,0,0,0,"honey, mild floral, mild off",3.0,Oceania
926,Foundry,,New Zealand,2019,Vanuatu,0,"Masidau Farm, batch VM021",0.7,2,1,1,0,0,0,0,0,"fruit, smokey, mocha",3.0,Oceania
927,Foundry,,New Zealand,2019,Colombia,0,"Tumaco, 2017 h., batch U022",0.7,2,1,1,0,0,0,0,0,"dirty, roasty, acidic",3.0,Oceania
928,Foundry,,New Zealand,2019,Tanzania,0,"Kilombero Valley, 2017 h., batch TK020",0.7,2,1,1,0,0,0,0,0,"nutty, bland, late sour",3.25,Oceania
929,Foundry,,New Zealand,2019,Ecuador,0,"Camino Verde, 2017 h., batch EC019",0.7,2,1,1,0,0,0,0,0,"floral, orange, cocoa",3.75,Oceania
930,Foundry,,New Zealand,2019,Peru,0,"Ucayali, 2017 h., batch PU024",0.7,2,1,1,0,0,0,0,0,"fig, mild anise",3.75,Oceania
931,Franceschi,,Venezuela,2012,Venezuela,1,Sur del Lago,0.6,3,1,1,0,1,0,0,0,"grits, hazelnut, rum",3.5,South America
932,Franceschi,,Venezuela,2012,Venezuela,1,Canoabo,0.7,3,1,1,0,1,0,0,0,"nutty, dried fruit",3.75,South America
933,Franceschi,,Venezuela,2014,Venezuela,1,"Choroni, batch 210414",0.7,3,1,1,0,1,0,0,0,"intense, tobacco, nuts",3.5,South America
934,Franceschi,,Venezuela,2014,Venezuela,1,"Ocumare, batch 210414",0.7,3,1,1,0,1,0,0,0,"caramel, dairy",3.75,South America
935,Franceschi,,Venezuela,2018,Venezuela,1,Rio Caribe,0.6,4,1,1,0,1,0,1,0,"large grits, sweet",2.5,South America
936,Franceschi,,Venezuela,2018,Venezuela,1,"Sur del Lago, Zulia",0.7,3,1,1,0,1,0,0,0,large grits,3.0,South America
937,Franceschi,,Venezuela,2018,Venezuela,1,"Chuao, batch 4, Lot DH17",0.85,2,1,1,0,0,0,0,0,"sl. dry, gritty, fruity, nuts",3.0,South America
938,Franceschi,,Venezuela,2018,Venezuela,1,"Carenero, Miranda",0.7,3,1,1,0,1,0,0,0,"dried fruit, large grits",3.25,South America
939,Franceschi,,Venezuela,2018,Venezuela,1,"Cuyagua, batch 4, lot DC2.3",0.72,2,1,1,0,0,0,0,0,nutty,3.5,South America
940,Frederic Blondeel,,Belgium,2014,Ghana,0,Ghana,0.6,4,1,1,0,1,0,1,0,"coarse, hazelnut, peanut",3.5,Europe
941,Frederic Blondeel,,Belgium,2014,Madagascar,0,Madagascar,0.65,4,1,1,0,1,0,1,0,banana,3.5,Europe
942,Frederic Blondeel,,Belgium,2015,Vietnam,0,Vietnam,0.8,4,1,1,0,1,0,1,0,"intense, bitter, off notes",3.0,Europe
943,Frederic Blondeel,,Belgium,2015,Costa Rica,0,Costa Rica,0.7,4,1,1,0,1,0,1,0,"few grits, spicy, cocoa",3.5,Europe
944,Frederic Blondeel,,Belgium,2015,Peru,0,Peru Brutus,0.75,4,1,1,0,1,0,1,0,"very coarse, intense, spice",3.5,Europe
945,French Broad,,U.S.A.,2011,Peru,0,"Maranon Canyon, Fortunato No. 4",0.7,2,1,1,0,0,0,0,0,"coarse,perfume,heavy roast",3.5,North America
946,French Broad,,U.S.A.,2011,Dominican Republic,0,La Red,0.65,2,1,1,0,0,0,0,0,choco covered strawberry,3.5,North America
947,French Broad,,U.S.A.,2012,Peru,0,"Palo Blanco w/ panela, Chulucanas, b. 120725A",0.81,2,1,0,1,0,0,0,0,"sandpaper, some fruit, bitter",2.0,North America
948,French Broad,,U.S.A.,2012,Peru,0,"Tumbes Coop, batch 120724M",0.7,2,1,1,0,0,0,0,0,"fruit, cough medicine",2.5,North America
949,French Broad,,U.S.A.,2012,Peru,0,"Palo Blanco, Chulucanas, b. 120725A",0.66,2,1,0,1,0,0,0,0,"olive, rum",3.5,North America
950,French Broad,,U.S.A.,2013,Peru,0,"Palo Blanco, Chulucanas",0.66,2,1,1,0,0,0,0,0,"spice, citrus, sweet",3.5,North America
951,French Broad,,U.S.A.,2014,Costa Rica,0,San Andres,0.8,2,1,1,0,0,0,0,0,"mild bitter, roasty, red berry",3.0,North America
952,French Broad,,U.S.A.,2014,Nicaragua,0,Matagalpa,0.68,2,1,1,0,0,0,0,0,"sweet, tobacco",3.25,North America
953,French Broad,,U.S.A.,2015,Guatemala,0,Guatemala,0.73,2,1,1,0,0,0,0,0,"roasty, grapes, rich brownie",3.5,North America
954,French Broad,,U.S.A.,2017,Peru,0,"Norandino, batch 161208",0.7,2,1,1,0,0,0,0,0,"slight dry, citrus, grapefruit",3.5,North America
955,French Broad,,U.S.A.,2019,India,0,"Animalai, batch 1063",0.71,3,1,1,0,1,0,0,0,"tea, spicy, sweet",3.25,North America
956,Fresco,,U.S.A.,2009,Jamaica,0,"Jamaica, #204, DR, SC",0.8,3,1,1,0,1,0,0,0,"slightly burnt, earthy",2.75,North America
957,Fresco,,U.S.A.,2009,Jamaica,0,"Jamaica, #206, DR, LC",0.7,3,1,1,0,1,0,0,0,"creamy, simple, nutty",3.0,North America
958,Fresco,,U.S.A.,2009,Jamaica,0,"Jamaica, #205, DR, MC",0.7,3,1,1,0,1,0,0,0,"creamy, roasty, tobacco",3.25,North America
959,Fresco,,U.S.A.,2009,Venezuela,0,"Carenero Superior, #203, MR, SC",0.65,3,1,1,0,1,0,0,0,"complex, mild licorice, spice",3.5,North America
960,Fresco,,U.S.A.,2011,Ghana,0,"Ghana, #211, MR, MC",0.74,3,1,1,0,1,0,0,0,"mild bitter, mild cocoa, roasty",2.75,North America
961,Fresco,,U.S.A.,2011,Madagascar,0,"Sambirano Valley, #214, LR, MC",0.74,3,1,1,0,1,0,0,0,"woody, red fruit, sour",2.75,North America
962,Fresco,,U.S.A.,2011,Madagascar,0,"Sambirano Valley, #215, MR, MC",0.74,3,1,1,0,1,0,0,0,"sandy, cocoa, red fruit",3.0,North America
963,Fresco,,U.S.A.,2011,Jamaica,0,"Jamaica, #209, DR, SC",0.7,3,1,1,0,1,0,0,0,"grassy, brownie, astringent",3.25,North America
964,Fresco,,U.S.A.,2011,Dominican Republic,0,"Conacado, #213, DR, -C",0.72,3,1,1,0,1,0,0,0,"spicy, cocoa",3.25,North America
965,Fresco,,U.S.A.,2011,Venezuela,0,"Chuao, #218, MR, MC, batch 11-020",0.76,3,1,1,0,1,0,0,0,"bready, nutty, earthy,intense",3.25,North America
966,Fresco,,U.S.A.,2011,Dominican Republic,0,"Conacado, #212, LR, SC",0.72,3,1,1,0,1,0,0,0,"red berry, some roasty notes",3.5,North America
967,Fresco,,U.S.A.,2011,Jamaica,0,"Jamaica, #210, DR, MC",0.7,3,1,1,0,1,0,0,0,"woody, grassy, long",3.5,North America
968,Fresco,,U.S.A.,2011,Venezuela,0,"Chuao, #217, DR, MC, batch 11-021",0.7,3,1,1,0,1,0,0,0,"tart, roasted cocoa",4.0,North America
969,Fresco,,U.S.A.,2012,Papua New Guinea,0,"Markham Valley, #222, LR, 0C",0.69,2,1,1,0,0,0,0,0,"sandy, smoke, red berry",3.0,North America
970,Fresco,,U.S.A.,2012,Papua New Guinea,0,"Markham Valley, #219, LR, MC",0.69,2,1,1,0,0,0,0,0,mild smoke and fruit,3.5,North America
971,Fresco,,U.S.A.,2012,Papua New Guinea,0,"Markham Valley, #221, DR, MC",0.69,2,1,1,0,0,0,0,0,"smoke, fruit, sour, hammy",3.5,North America
972,Fresco,,U.S.A.,2012,Madagascar,0,"Sambirano Valley, #216, MR, LC",0.74,3,1,1,0,1,0,0,0,"caramel, nuts, dried fruit",4.0,North America
973,Fresco,,U.S.A.,2012,Papua New Guinea,0,"Markham Valley, #220, MR, MC",0.69,2,1,1,0,0,0,0,0,"tart, red berry, smoke",4.0,North America
974,Fresco,,U.S.A.,2013,Dominican Republic,0,"Conacado, #223, MR, SC, batch 13-051",0.72,3,1,1,0,1,0,0,0,mildly burnt caramel,3.25,North America
975,Fresco,,U.S.A.,2013,Dominican Republic,0,"Conacado, #224, MR, MC, batch 13-061",0.72,3,1,1,0,1,0,0,0,"blackberries, caramel, roasty",3.75,North America
976,Fresco,,U.S.A.,2013,Peru,0,"San Martin, Bellavista Coop, #226, DR, MC",0.7,3,1,1,0,1,0,0,0,cocoa and fresh grapes,3.75,North America
977,Fresco,,U.S.A.,2013,Peru,0,"Bellavista Coop, #225, LR, MC, CG Exclusive",0.7,3,1,1,0,1,0,0,0,chocolate covered banana,4.0,North America
978,Fresco,,U.S.A.,2014,Peru,0,"Maranon, #228, MR, SC",0.7,3,1,1,0,1,0,0,0,"light color, leathery flavor",3.0,North America
979,Fresco,,U.S.A.,2014,Peru,0,"Maranon, #227, LR, MC",0.7,3,1,1,0,1,0,0,0,"orange, mellow but flavorful",3.5,North America
980,Fresco,,U.S.A.,2014,Peru,0,"Maranon, #229, MR, LC",0.7,3,1,1,0,1,0,0,0,"fruity, floral, caramel",3.5,North America
981,Fresco,,U.S.A.,2014,Peru,0,"Maranon, #230, DR, LC",0.7,3,1,1,0,1,0,0,0,"slow develop, caramel, roasty",3.5,North America
982,Fresco,,U.S.A.,2017,Guatemala,0,"Polochic Valley, LR, LC, batch 17-203",0.7,3,1,1,0,1,0,0,0,"rich cocoa, mild, fatty",3.5,North America
983,Fresco,,U.S.A.,2017,Guatemala,0,"Polochic Valley, DR, LC, batch 17-201",0.7,3,1,1,0,1,0,0,0,"rich cocoa, nuts",3.5,North America
984,Fresco,,U.S.A.,2017,Guatemala,0,"Polochic Valley, MR, LC, batch 17-189",0.7,3,1,1,0,1,0,0,0,"long lasting, fruit, spicy",3.75,North America
985,Fresco,,U.S.A.,2018,Venezuela,0,"Chuao, MR, SC, batch 18-224",0.72,3,1,1,0,1,0,0,0,"roasty, mild fatty",3.25,North America
986,Fresco,,U.S.A.,2018,Venezuela,0,Carupano Pintao,0.72,3,1,1,0,1,0,0,0,"complex, nuts, spice, floral",3.5,North America
987,Fresco,,U.S.A.,2021,Peru,0,"Lamas, Oro Verde, #280, MR 0C, batch 21-457",0.74,3,1,1,0,1,0,0,0,"licorice, caramel, floral, dirty",3.0,North America
988,Fresco,,U.S.A.,2021,Ghana,0,"ABOCFA, #260, LR-SC, batch 20-335",0.68,3,1,1,0,1,0,0,0,"coconut, high astringency",3.25,North America
989,Fresco,,U.S.A.,2021,Peru,0,"Lamas, Oro Verde, #282, DR MC, batch 21-451",0.74,3,1,1,0,1,0,0,0,"spicey, herbal, ripe, sl. burnt",3.25,North America
990,Fresco,,U.S.A.,2021,Ghana,0,"ABOCFA, #261, DR-MC, batch 21-448",0.68,3,1,1,0,1,0,0,0,"fudgey, spicey, nutty",3.5,North America
991,Fresco,,U.S.A.,2021,Nicaragua,0,"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431",0.7,3,1,1,0,1,0,0,0,"oily, black licorice, spicey",3.5,North America
992,Fresco,,U.S.A.,2021,Madagascar,0,"Sambirano V., #290, MR MC, batch 21-454",0.7,3,1,1,0,1,0,0,0,"raspberry, mild sour, cocoa",3.5,North America
993,Fresco,,U.S.A.,2021,Nicaragua,0,"O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433",0.7,3,1,1,0,1,0,0,0,"rich chocolate, late spice notes",3.75,North America
994,Fresco,,U.S.A.,2021,Venezuela,0,"Chuao Village, BR-SC, batch 21-437",0.68,3,1,1,0,1,0,0,0,"robust cocoa, dried cranberry",4.0,North America
995,Fresh Coast,,U.S.A.,2017,Brazil,0,"Fazenda Camboa, Bahia",0.7,2,1,1,0,0,0,0,0,"creamy, fragrant",3.5,North America
996,Fresh Coast,,U.S.A.,2017,Tanzania,0,"Kokoa Kamili, Kilombero District",0.7,2,1,1,0,0,0,0,0,"creamy, simple, strong choco",3.75,North America
997,Fresh Coast,Just Good Choc.,U.S.A.,2014,Belize,0,Belize,0.7,2,1,1,0,0,0,0,0,"spice, fatty, mild cocoa",3.5,North America
998,Fresh Coast,Just Good Choc.,U.S.A.,2014,Madagascar,0,Madagascar,0.7,2,1,1,0,0,0,0,0,"strong fruit, ham, deep cocoa",3.5,North America
999,Fresh Coast,Just Good Choc.,U.S.A.,2014,Peru,0,Peru,0.7,2,1,1,0,0,0,0,0,"banana, yogurt, cocoa",4.0,North America
1000,Friis Holm,,Denmark,2016,Nicaragua,0,"Rugoso, Bad Fermentation",0.7,2,1,1,0,0,0,0,0,"vegetal, herbs, raw",3.5,Europe
1001,Friis Holm,,Denmark,2017,Nicaragua,0,Barba,0.7,3,1,1,0,1,0,0,0,"creamy, black pepper, nut",3.75,Europe
1002,Friis Holm,,Denmark,2018,Nicaragua,0,"La Dalia, Lazy Growers Blend",0.6,3,1,1,0,1,0,0,0,"sweet, metallic",3.0,Europe
1003,Friis Holm,,Denmark,2018,Nicaragua,0,"Chuno, 2x turned",0.7,3,1,1,0,1,0,0,0,"floral, sticky",3.0,Europe
1004,Friis Holm,,Denmark,2018,Nicaragua,0,"La Dalia, Lazy Growers Blend",0.7,3,1,1,0,1,0,0,0,"woody, grassy, spicy",3.25,Europe
1005,Friis Holm,,Denmark,2018,Nicaragua,0,Rugoso,0.7,3,1,1,0,1,0,0,0,"high acidity, grassy",3.25,Europe
1006,Friis Holm,,Denmark,2018,Nicaragua,0,"O'Payo, Wasalala Co-op",0.68,3,1,1,0,1,0,0,0,"unique flavor, floral-spice mix",3.5,Europe
1007,Friis Holm,,Denmark,2018,Nicaragua,0,"Chuno, 3x turned",0.7,3,1,1,0,1,0,0,0,"delicate, balanced",3.5,Europe
1008,Friis Holm,,Denmark,2018,Nicaragua,0,Johe,0.7,3,1,1,0,1,0,0,0,"strong cocoa, orange citrus",3.75,Europe
1009,Friis Holm,,Denmark,2018,Nicaragua,0,Medagla,0.7,3,1,1,0,1,0,0,0,"cocoa, savory",3.75,Europe
1010,Friis Holm,,Denmark,2018,Nicaragua,0,Nicaliso,0.7,3,1,1,0,1,0,0,0,"black pepper,high astringency",3.75,Europe
1011,Friis Holm,,Denmark,2018,Guatemala,0,Indio Rojo,0.7,3,1,1,0,1,0,0,0,"honey, deep cocoa",4.0,Europe
1012,Friis Holm,,Denmark,2018,Nicaragua,0,"Rugoso, Bad Fermentation",0.7,3,1,1,0,1,0,0,0,"banana,dairy, cocoa",4.0,Europe
1013,Friis Holm (Bonnat),,Denmark,2011,Nicaragua,0,"Johe, Xoco",0.7,3,1,1,0,1,0,0,0,"fatty, leathery, earthy",3.25,Europe
1014,Friis Holm (Bonnat),,Denmark,2011,Nicaragua,0,"Chuno, Xoco",0.7,3,1,1,0,1,0,0,0,"tobacco, woody, wild berry",3.5,Europe
1015,Friis Holm (Bonnat),,Denmark,2011,Nicaragua,0,"Nicaliso, Xoco",0.7,3,1,1,0,1,0,0,0,"roasty, fatty, woody",3.5,Europe
1016,Friis Holm (Bonnat),,Denmark,2012,Nicaragua,0,"Chuno, triple turned, Xoco",0.7,3,1,1,0,1,0,0,0,"intense olive, citrus, vegetal",3.25,Europe
1017,Friis Holm (Bonnat),,Denmark,2012,Honduras,0,"Red Mayan, Xoco",0.7,3,1,1,0,1,0,0,0,"spicy, earthy",3.25,Europe
1018,Friis Holm (Bonnat),,Denmark,2012,Nicaragua,0,"Chuno, double turned, Xoco",0.7,3,1,1,0,1,0,0,0,"oily, fatty, bold olive",3.25,Europe
1019,Friis Holm (Bonnat),,Denmark,2012,Nicaragua,0,"Rugoso, Xoco",0.7,3,1,1,0,1,0,0,0,"oily, gritty, savory",3.75,Europe
1020,Friis Holm (Bonnat),,Denmark,2013,Nicaragua,0,"Barba, Xoco",0.7,3,1,1,0,1,0,0,0,"oily, burnt black pepper",3.25,Europe
1021,Friis Holm (Bonnat),,Denmark,2013,Nicaragua,0,"Medagla, Xoco",0.7,3,1,1,0,1,0,0,0,baked bread,3.5,Europe
1022,Friis Holm (Bonnat),,Denmark,2014,Nicaragua,0,La Dalia,0.7,3,1,1,0,1,0,0,0,"mild fatty, nutty, roasty",3.5,Europe
1023,Friis Holm (Bonnat),,Denmark,2015,Nicaragua,0,La Dalia,0.6,3,1,1,0,1,0,0,0,"oily, sweet, dairy, bland",3.0,Europe
1024,Friis Holm (Bonnat),,Denmark,2015,Nicaragua,0,La Dalia,0.85,3,1,1,0,1,0,0,0,"oily, spicy, sour",3.25,Europe
1025,Fruition,,U.S.A.,2011,Costa Rica,0,Costa Rica,0.7,3,1,1,0,1,0,0,0,"fatty, sweet, vanilla",3.0,North America
1026,Fruition,,U.S.A.,2011,Costa Rica,0,Signature Blend,0.66,3,1,1,0,1,0,0,0,"cocoa, spicy, sweet",3.25,North America
1027,Fruition,,U.S.A.,2012,Peru,0,Peru,0.7,3,1,1,0,1,0,0,0,"oily, tart, chlorine",2.5,North America
1028,Fruition,,U.S.A.,2013,Ecuador,0,Camino Verde,0.75,3,1,1,0,1,0,0,0,"sandy,sweet, molasses,floral",3.0,North America
1029,Fruition,,U.S.A.,2013,Dominican Republic,0,La Red,0.7,3,1,1,0,1,0,0,0,"dried fruit, intense",3.75,North America
1030,Fruition,,U.S.A.,2014,Peru,0,Maranon,0.76,3,1,1,0,1,0,0,0,"acidic, undefined, brownie, off",3.0,North America
1031,Fruition,,U.S.A.,2014,Trinidad,0,Gran Couva,0.7,3,1,1,0,1,0,0,0,"delicate, hebs, choco",3.75,North America
1032,Fruition,,U.S.A.,2016,Bolivia,0,"Wild Bolivian, Batch 2",0.74,2,1,1,0,0,0,0,0,"oily, tropical",3.75,North America
1033,Fruition,,U.S.A.,2016,Costa Rica,0,"Coto Brus, Heirloom, Batch 1",0.74,2,1,1,0,0,0,0,0,"oily, dried fruit, leather",4.0,North America
1034,Fruition,,U.S.A.,2019,Colombia,0,"Tumaco, batch 2",0.85,2,1,1,0,0,0,0,0,"black current,bitter,astringent",3.5,North America
1035,Fruition,,U.S.A.,2019,Madagascar,0,"Sambirano, Akessons, batch 1",0.74,2,1,1,0,0,0,0,0,"balanced, fruit, nut, roasty",3.75,North America
1036,Fruition,,U.S.A.,2021,Dominican Republic,0,"Los Bejucos, batch 1",0.77,2,1,1,0,0,0,0,0,"sl. bitter up front, fatty, intense",3.25,North America
1037,Fruition,,U.S.A.,2021,Dominican Republic,0,"Hispaniola, Dom. Rep. blend, batch 50",0.68,4,1,1,0,1,1,0,0,"dried fruit, cocoa base, fatty",3.75,North America
1038,Fruition,,U.S.A.,2021,Peru,0,"Ucayali, batch 1",0.72,3,1,1,0,1,0,0,0,"black licorice, tangy",3.75,North America
1039,Fu Wan,,Taiwan,2018,Taiwan,1,"Taiwan, #1",0.7,3,1,1,0,1,0,0,0,cheesy off flavor,2.5,Asia
1040,Fu Wan,,Taiwan,2018,Madagascar,0,Madagascar,0.7,2,1,1,0,0,0,0,0,"grainy texture, sour, hammy",3.0,Asia
1041,Fu Wan,,Taiwan,2018,Tanzania,0,Tanzania,0.7,2,1,1,0,0,0,0,0,"accessible, sweet, sandy",3.0,Asia
1042,Fu Wan,,Taiwan,2018,Venezuela,0,Chuao,0.7,3,1,1,0,1,0,0,0,"dried fruit, cocoa",3.5,Asia
1043,Garden Island,,U.S.A.,2014,U.S.A.,1,"Kaua'i Island, Alea Estate +world",0.85,3,1,1,0,0,1,0,0,"gritty, ambiguous",2.5,North America
1044,Georgia Ramon,,Germany,2015,Madagascar,0,Akesson P.,0.65,4,1,1,0,1,0,1,0,"sandy, sweet, candy tart",3.25,Europe
1045,Georgia Ramon,,Germany,2015,Dominican Republic,0,Conacado Coop,0.7,4,1,1,0,1,0,1,0,"sticky, spice, roasty, earthy",3.5,Europe
1046,Georgia Ramon,,Germany,2015,Dominican Republic,0,Conacado Coop,0.8,4,1,1,0,1,0,1,0,"deep cocoa, fruit, spice",3.5,Europe
1047,Georgia Ramon,,Germany,2015,Madagascar,0,Akesson P.,0.75,4,1,1,0,1,0,1,0,"red fruit, tart, fat, leathery",3.5,Europe
1048,Georgia Ramon,,Germany,2015,Ghana,0,ABOCFA Coop,0.7,4,1,1,0,1,0,1,0,cocoa and coconut,4.0,Europe
1049,Georgia Ramon,,Germany,2017,St. Lucia,0,"Rabot Estate, Island Growers",0.77,3,1,1,0,1,0,0,0,"chewy, woody, rustic",3.5,Europe
1050,Georgia Ramon,,Germany,2017,Venezuela,0,"Porcelana, La Orquidea, Santa Barbara, Zulia",0.75,3,1,1,0,1,0,0,0,"fatty, creamy, roasty",3.5,Europe
1051,Georgia Ramon,,Germany,2018,Guatemala,0,Cahabon E.,0.72,3,1,1,0,1,0,0,0,"dry, grainy, spicy, roasty",2.75,Europe
